split_id,profile,method,role,split,rmse,mae,r2,n_rows
element_set_hash_3,uci_feature_full,hist_gradient_boosting,admissible,test,13.3855460148,8.59958312502,0.832133133924,4151
element_set_hash_3,weighted_feature_core,knn,admissible,train,4.81784176279,1.56314775614,0.980614222734,12696
element_set_hash_3,weighted_feature_core,knn,admissible,val,14.3437559718,8.43622049189,0.827300753791,4416
element_set_hash_3,weighted_feature_core,knn,admissible,test,14.856678079,8.91315857992,0.793206813261,4151
element_set_hash_3,weighted_feature_core,extra_trees,admissible,train,5.20472444115,2.43721909682,0.977375778864,12696
element_set_hash_3,weighted_feature_core,extra_trees,admissible,val,12.362844579,7.69597633994,0.871707435981,4416
element_set_hash_3,weighted_feature_core,extra_trees,admissible,test,12.9018967975,7.95286245557,0.844044775861,4151
element_set_hash_3,weighted_feature_core,hist_gradient_boosting,admissible,train,8.85793784913,5.65682571118,0.934469510469,12696
element_set_hash_3,weighted_feature_core,hist_gradient_boosting,admissible,val,13.2872494608,8.38216495511,0.851804559034,4416
element_set_hash_3,weighted_feature_core,hist_gradient_boosting,admissible,test,13.2965755042,8.61843500335,0.834357259174,4151
element_set_hash_3,element_fraction_vector,knn,admissible,train,4.77377319104,1.54036854265,0.980967242373,12696
element_set_hash_3,element_fraction_vector,knn,admissible,val,15.8461365591,9.29145785201,0.789228709566,4416
element_set_hash_3,element_fraction_vector,knn,admissible,test,18.2479496266,11.2702263997,0.688024171507,4151
element_set_hash_3,element_fraction_vector,extra_trees,admissible,train,6.27999904794,3.2538758324,0.96706199353,12696
element_set_hash_3,element_fraction_vector,extra_trees,admissible,val,11.787846633,6.96377818289,0.883363730827,4416
element_set_hash_3,element_fraction_vector,extra_trees,admissible,test,12.8633313626,7.6830912397,0.844975723008,4151
element_set_hash_3,element_fraction_vector,hist_gradient_boosting,admissible,train,9.78992958492,6.27826897998,0.919954431958,12696
element_set_hash_3,element_fraction_vector,hist_gradient_boosting,admissible,val,12.3885370748,7.86584330215,0.871173646015,4416
element_set_hash_3,element_fraction_vector,hist_gradient_boosting,admissible,test,12.995958932,8.41580474877,0.841762482658,4151
element_set_hash_3,formula_shape_control,knn,shortcut_control,train,16.0083407076,9.27455147287,0.785971901803,12696
element_set_hash_3,formula_shape_control,knn,shortcut_control,val,24.3976297742,15.8469678371,0.500356848028,4416
element_set_hash_3,formula_shape_control,knn,shortcut_control,test,22.9795653323,15.3338067072,0.505260689964,4151
element_set_hash_3,formula_shape_control,extra_trees,shortcut_control,train,15.5991253689,10.3166957026,0.796774288984,12696
element_set_hash_3,formula_shape_control,extra_trees,shortcut_control,val,21.8633439126,14.5097360947,0.59876589729,4416
element_set_hash_3,formula_shape_control,extra_trees,shortcut_control,test,20.5838952403,14.0997385323,0.603038922533,4151
element_set_hash_3,element_set_hash_control,knn,shortcut_control,train,12.4815338013,6.72056676154,0.869888983724,12696
element_set_hash_3,element_set_hash_control,knn,shortcut_control,val,28.961354508,19.4770735642,0.295951779087,4416
element_set_hash_3,element_set_hash_control,knn,shortcut_control,test,31.6473480836,22.0371912462,0.0616444057125,4151
element_set_hash_3,element_set_hash_control,extra_trees,shortcut_control,train,12.8381799235,8.01439608991,0.862347193434,12696
element_set_hash_3,element_set_hash_control,extra_trees,shortcut_control,val,26.3102113862,17.6014388065,0.41895022053,4416
element_set_hash_3,element_set_hash_control,extra_trees,shortcut_control,test,26.9637615808,18.7158782643,0.318832754095,4151
element_set_hash_3,row_order_control,knn,shortcut_control,train,0,0,1,12696
element_set_hash_3,row_order_control,knn,shortcut_control,val,26.4469683811,16.9783100673,0.412894082198,4416
element_set_hash_3,row_order_control,knn,shortcut_control,test,24.1222517299,16.1136186683,0.454834341698,4151
element_set_hash_3,row_order_control,extra_trees,shortcut_control,train,14.0954224017,9.50589919017,0.834066396449,12696
element_set_hash_3,row_order_control,extra_trees,shortcut_control,val,25.2523295363,16.9462678822,0.464736583043,4416
element_set_hash_3,row_order_control,extra_trees,shortcut_control,test,23.0160883369,16.0719342143,0.503686793739,4151
element_set_hash_4,train_mean,mean,mean_baseline,train,35.1727480751,30.2899062059,0,13357
element_set_hash_4,train_mean,mean,mean_baseline,val,33.5676018663,29.3506917376,-0.00224245616601,4108
element_set_hash_4,train_mean,mean,mean_baseline,test,31.7221862485,27.5401290336,-0.0213706610207,3798
element_set_hash_4,uci_feature_full,knn,admissible,train,4.63197948291,1.52452906642,0.982657142677,13357
element_set_hash_4,uci_feature_full,knn,admissible,val,18.2814641303,10.97824462,0.702727925185,4108
element_set_hash_4,uci_feature_full,knn,admissible,test,19.1883558731,11.2846585668,0.626291749437,3798
element_set_hash_4,uci_feature_full,extra_trees,admissible,train,4.94390851966,2.3217678743,0.980242670199,13357
element_set_hash_4,uci_feature_full,extra_trees,admissible,val,12.621295802,8.09715316073,0.858309720965,4108
element_set_hash_4,uci_feature_full,extra_trees,admissible,test,14.2348824026,8.95365395658,0.7943328525,3798
element_set_hash_4,uci_feature_full,hist_gradient_boosting,admissible,train,8.23574170551,5.24967429464,0.945173208396,13357
element_set_hash_4,uci_feature_full,hist_gradient_boosting,admissible,val,12.669412048,8.32855229812,0.857227328185,4108
element_set_hash_4,uci_feature_full,hist_gradient_boosting,admissible,test,14.9756969043,9.60076693011,0.772369086786,3798
element_set_hash_4,weighted_feature_core,knn,admissible,train,4.6319754417,1.52446853035,0.982657172939,13357
element_set_hash_4,weighted_feature_core,knn,admissible,val,14.6612957106,8.91503048261,0.808804849922,4108
element_set_hash_4,weighted_feature_core,knn,admissible,test,15.5016736929,9.08091521336,0.756098574305,3798
element_set_hash_4,weighted_feature_core,extra_trees,admissible,train,4.9603386712,2.33988061846,0.980111132441,13357
