target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,extra_trees,6346,2029,2610,0.250115581,0.256917189,0.263432684,0.349504076,0.388348062,0.092586887,0.124915378,0.264909320,false,true
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_descriptors,admissible,knn,6341,2580,2064,0.204704961,0.278964458,0.282083572,0.384318588,0.353630524,0.105354130,0.071546952,0.274132277,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_descriptors,admissible,extra_trees,6341,2580,2064,0.062059718,0.230924687,0.227269973,0.384318588,0.353630524,0.153393901,0.126360551,0.399132142,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_descriptors,admissible,hist_gradient_boosting,6341,2580,2064,0.131479905,0.215463528,0.210923553,0.384318588,0.353630524,0.168855060,0.142706971,0.439362199,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,common_element_fractions,admissible,knn,6341,2580,2064,0.294039743,0.330511351,0.299684849,0.384318588,0.353630524,0.053807237,0.053945676,0.140006855,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,common_element_fractions,admissible,extra_trees,6341,2580,2064,0.258017225,0.323600989,0.295322934,0.384318588,0.353630524,0.060717598,0.058307590,0.157987671,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,common_element_fractions,admissible,hist_gradient_boosting,6341,2580,2064,0.281427340,0.317393420,0.289788998,0.384318588,0.353630524,0.066925168,0.063841526,0.174139814,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,knn,6341,2580,2064,0.215139657,0.263571867,0.248445595,0.384318588,0.353630524,0.120746720,0.105184929,0.314183920,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,extra_trees,6341,2580,2064,0.000000000,0.230388963,0.206316473,0.384318588,0.353630524,0.153929625,0.147314051,0.400526099,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,hist_gradient_boosting,6341,2580,2064,0.128418854,0.222961660,0.196252973,0.384318588,0.353630524,0.161356928,0.157377551,0.419852001,false,false
