target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,common_element_fractions,admissible,extra_trees,6946,1835,2204,0.250772348,0.297024377,0.310784300,0.366800828,0.371455573,0.069776451,0.060671274,0.190229809,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,common_element_fractions,admissible,hist_gradient_boosting,6946,1835,2204,0.275877368,0.281535766,0.289279641,0.366800828,0.371455573,0.085265062,0.082175932,0.232456023,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,knn,6946,1835,2204,0.190464481,0.209972576,0.225397854,0.366800828,0.371455573,0.156828252,0.146057719,0.427556975,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,extra_trees,6946,1835,2204,0.000000000,0.179631346,0.185534532,0.366800828,0.371455573,0.187169482,0.185921042,0.510275517,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,hist_gradient_boosting,6946,1835,2204,0.104523526,0.179217202,0.182042034,0.366800828,0.371455573,0.187583625,0.189413540,0.511404586,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,knn,6946,1835,2204,0.171680143,0.202356103,0.205246676,0.366800828,0.371455573,0.164444725,0.166208897,0.448321576,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,extra_trees,6946,1835,2204,0.000000000,0.153980298,0.160317814,0.366800828,0.371455573,0.212820530,0.211137759,0.580207332,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,hist_gradient_boosting,6946,1835,2204,0.080297717,0.145962995,0.153836507,0.366800828,0.371455573,0.220837833,0.217619066,0.602064707,true,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_hash_shortcut,negative_control,knn,6946,1835,2204,0.459981523,0.538800087,0.521676833,0.366800828,0.371455573,-0.171999259,-0.150221260,-0.468917314,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,chemistry_family_shortcut,negative_control,knn,6946,1835,2204,0.250065462,0.385052278,0.403120262,0.366800828,0.371455573,-0.018251450,-0.031664689,-0.049758476,false,false
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,knn,6946,1835,2204,0.262713459,0.256236904,0.280078476,0.366800828,0.371455573,0.110563924,0.091377097,0.301427684,false,false
