target,profile,model,model_label,alpha,l1_ratio,split,n_rows,feature_count,rmse,mae,r2
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=10,10,,test,192,12,12.9419590059,10.4092526314,0.424901707058
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=100,100,,train,652,12,12.6358666029,10.1675715119,0.415615915725
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=100,100,,val,186,12,12.7163128831,10.6778578784,0.420175906117
target_compressive_strength_mpa,paste_aggregate_packing,ridge,ridge;alpha=100,100,,test,192,12,12.861207534,10.5342372751,0.432055979778
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.0001,0.0001,,train,652,12,12.1351205838,9.73508552171,0.461015213417
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.0001,0.0001,,val,186,12,13.2636307334,10.9723109668,0.369189821267
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.0001,0.0001,,test,192,12,13.5677681666,10.8721004764,0.367939184559
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.001,0.001,,train,652,12,12.1427835891,9.74895368837,0.460334289436
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.001,0.001,,val,186,12,13.2349731792,10.9415230913,0.371912748049
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.001,0.001,,test,192,12,13.5302766626,10.8642666072,0.371427476777
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.01,0.01,,train,652,12,12.2321972449,9.81966546188,0.45235734716
target_compressive_strength_mpa,paste_aggregate_packing,lasso,lasso;alpha=0.01,0.01,,val,186,12,13.2245013849,10.9358834666,0.372906267024
