seed,case_id,split,policy_id,family,selected_count,posterior_trace_before,posterior_trace_after,posterior_trace_contraction,parameter_error_before,parameter_error_after,parameter_error_gain,closure_abs_error_before,closure_abs_error_after,closure_abs_error_gain,duplicate_fraction,boundary_fraction,utility_score
180,P169-CASE-003,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0,0,0,0.0742873143,0.1978388707,-0.1235515564,0.0161585698,0.0434555576,-0.0272969877,0,0,-0.2476287733
180,P169-CASE-003,test,uniform_budget_control,control,12,0,0,0,0.0742873143,0.0694831307,0.0048041836,0.0161585698,0.0150887215,0.0010698483,0,0.25,0.0096671303
180,P169-CASE-003,test,random_budget_control,control,12,0,0,0,0.0742873143,0.0744283504,-0.0001410361,0.0161585698,0.0161899516,-3.13818e-05,0,0.25,-0.0002836808
180,P169-CASE-003,test,no_new_observation_control,control,0,0,0,0,0.0742873143,0.0742873143,0,0.0161585698,0.0161585698,0,0,0,0
180,P169-CASE-005,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0020966226,0.0041202774,-0.0020236548,0.5455306638,0.4260716959,0.1194589679,0.119647375,0.0932640301,0.0263833449,0,0.6666666667,0.2391808972
180,P169-CASE-005,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0020966226,0.3989711625,-0.3968745399,0.5455306638,0.3120966343,0.2334340295,0.119647375,0.068525314,0.051122061,0,0.1666666667,0.42611958
180,P169-CASE-005,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0020966226,0.0005851594,0.0015114631,0.5455306638,0.279482843,0.2660478209,0.119647375,0.0607604657,0.0588869093,0,0,0.5338667367
180,P169-CASE-005,test,uniform_budget_control,control,12,0.0020966226,5.18882e-05,0.0020447344,0.5455306638,0.455013555,0.0905171088,0.119647375,0.0996558426,0.0199915324,0,0.25,0.1815921839
180,P169-CASE-005,test,random_budget_control,control,12,0.0020966226,0.0001188304,0.0019777922,0.5455306638,0.4407072117,0.1048234521,0.119647375,0.0964941428,0.0231532321,0,0,0.2102631955
180,P169-CASE-005,test,no_new_observation_control,control,0,0.0020966226,0.0020966226,0,0.5455306638,0.5455306638,0,0.119647375,0.119647375,0,0,0,0
180,P169-CASE-010,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,1.06e-07,0,1.06e-07,0.0661004481,0.2646732533,-0.1985728051,0.0139092772,0.0580733018,-0.0441640247,0,0.3333333333,-0.3993183611
180,P169-CASE-010,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,1.06e-07,0,1.06e-07,0.0661004481,0.1429655849,-0.0768651368,0.0139092772,0.0311648872,-0.01725561,0,0.1666666667,-0.1552997173
180,P169-CASE-010,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,1.06e-07,0,1.06e-07,0.0661004481,0.043192865,0.0229075831,0.0139092772,0.0085024177,0.0054068594,0,0,0.0474842275
180,P169-CASE-010,val,uniform_budget_control,control,12,1.06e-07,0,1.06e-07,0.0661004481,0.1546311865,-0.0885307383,0.0139092772,0.0337531899,-0.0198439128,0,0.25,-0.1787303312
180,P169-CASE-010,val,random_budget_control,control,12,1.06e-07,0,1.06e-07,0.0661004481,0.1755204706,-0.1094200225,0.0139092772,0.0383806567,-0.0244713795,0,0.0833333333,-0.2206535551
180,P169-CASE-010,val,no_new_observation_control,control,0,1.06e-07,1.06e-07,0,0.0661004481,0.0661004481,0,0.0139092772,0.0139092772,0,0,0,0
180,P169-CASE-012,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,9e-10,0,9e-10,0.3854040546,0.1756136238,0.2097904309,0.0845529481,0.0381144044,0.0464385436,0,0.1666666667,0.4208747202
180,P169-CASE-012,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,9e-10,0,9e-10,0.3854040546,0.2572671958,0.1281368588,0.0845529481,0.0562447069,0.0283082411,0,0.3333333333,0.2568106822
180,P169-CASE-012,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,9e-10,0,9e-10,0.3854040546,0.4570265538,-0.0716224991,0.0845529481,0.1003469537,-0.0157940057,0,0.0833333333,-0.1434134339
180,P169-CASE-012,val,uniform_budget_control,control,12,9e-10,0,9e-10,0.3854040546,0.167912766,0.2174912887,0.0845529481,0.0363959908,0.0481569573,0,0.25,0.436386549
180,P169-CASE-012,val,random_budget_control,control,12,9e-10,0,9e-10,0.3854040546,0.236414,0.1489900546,0.0845529481,0.0516255485,0.0329273996,0,0.4166666667,0.2986600528
180,P169-CASE-012,val,no_new_observation_control,control,0,9e-10,9e-10,0,0.3854040546,0.3854040546,0,0.0845529481,0.0845529481,0,0,0,0
180,P169-CASE-014,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,4.017e-07,1e-10,4.015e-07,0.1865736336,0.1912430705,-0.0046694369,0.0405565826,0.0415959392,-0.0010393566,0,0.1666666667,-0.0093937448
180,P169-CASE-014,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,4.017e-07,8e-10,4.008e-07,0.1865736336,0.3203245977,-0.1337509641,0.0405565826,0.0701873539,-0.0296307714,0,0.3333333333,-0.2684362484
180,P169-CASE-014,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,4.017e-07,0,4.017e-07,0.1865736336,0.1418785018,0.0446951318,0.0405565826,0.030566535,0.0099900476,0,0.0833333333,0.0901044791
180,P169-CASE-014,test,uniform_budget_control,control,12,4.017e-07,0,4.017e-07,0.1865736336,0.0368067119,0.1497669218,0.0405565826,0.0050610216,0.035495561,0,0.25,0.3111104208
180,P169-CASE-014,test,random_budget_control,control,12,4.017e-07,0,4.016e-07,0.1865736336,0.1920446991,-0.0054710655,0.0405565826,0.0417743135,-0.0012177309,0,0.1666666667,-0.0110061659
180,P169-CASE-014,test,no_new_observation_control,control,0,4.017e-07,4.017e-07,0,0.1865736336,0.1865736336,0,0.0405565826,0.0405565826,0,0,0,0
180,P169-CASE-016,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0550515018,0.2881003187,-0.2330488168,0.0709035047,2.1553454,-2.084441896,0.0144963434,0.4741097838,-0.4596134404,0,0,-4.196898779
180,P169-CASE-016,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0550515018,0.2881003187,-0.2330488168,0.0709035047,2.1553454,-2.084441896,0.0144963434,0.4741097838,-0.4596134404,0,0,-4.196898779
180,P169-CASE-016,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0550515018,0.2824976063,-0.2274461044,0.0709035047,1.253274117,-1.182370612,0.0144963434,0.2755105663,-0.2610142229,0,0,-2.391543508
180,P169-CASE-016,val,uniform_budget_control,control,12,0.0550515018,0.001267765,0.0537837369,0.0709035047,0.0384314872,0.0324720175,0.0144963434,0.0036553075,0.0108410359,0,0.25,0.0871278272
180,P169-CASE-016,val,random_budget_control,control,12,0.0550515018,0.0214453937,0.0336061082,0.0709035047,0.7825095948,-0.7116060901,0.0144963434,0.1719866795,-0.1574903361,0,0.25,-1.424110643
180,P169-CASE-016,val,no_new_observation_control,control,0,0.0550515018,0.0550515018,0,0.0709035047,0.0709035047,0,0.0144963434,0.0144963434,0,0,0,0
180,P169-CASE-018,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0659705162,1.947935677,-1.881965161,0.2957549356,1.868515,-1.572760064,0.0647093523,0.4109845788,-0.3462752265,0,0,-3.334934882
180,P169-CASE-018,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0659705162,1.947935677,-1.881965161,0.2957549356,1.868515,-1.572760064,0.0647093523,0.4109845788,-0.3462752265,0,0,-3.334934882
180,P169-CASE-018,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0659705162,0.5949529687,-0.5289824525,0.2957549356,1.085156471,-0.7894015351,0.0647093523,0.2384125504,-0.1737031981,0,0,-1.631859772
180,P169-CASE-018,test,uniform_budget_control,control,12,0.0659705162,0.0467987301,0.0191717861,0.2957549356,0.0235601658,0.2721947698,0.0647093523,0.0017733264,0.062936026,0,0.25,0.5601847938
180,P169-CASE-018,test,random_budget_control,control,12,0.0659705162,0.0255243051,0.0404462111,0.2957549356,0.1355519892,0.1602029464,0.0647093523,0.0296990694,0.0350102829,0,0.25,0.3233852172
180,P169-CASE-018,test,no_new_observation_control,control,0,0.0659705162,0.0659705162,0,0.2957549356,0.2957549356,0,0.0647093523,0.0647093523,0,0,0,0
180,P169-CASE-020,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0704396467,0.3630321726,-0.2925925258,0.3805358517,2.854945206,-2.474409354,0.0834319923,0.628044654,-0.5446126617,0,0.1666666667,-4.979180705
180,P169-CASE-020,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0704396467,0.4147662883,-0.3443266416,0.3805358517,2.865252659,-2.484716807,0.0834319923,0.630313488,-0.5468814957,0,0.0833333333,-5.004974452
180,P169-CASE-020,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0704396467,0.2545072112,-0.1840675644,0.3805358517,1.791934652,-1.411398801,0.0834319923,0.3941395342,-0.3107075419,0,0,-2.842112566
180,P169-CASE-020,test,uniform_budget_control,control,12,0.0704396467,0.1115156204,-0.0410759737,0.3805358517,0.3652625193,0.0152733324,0.0834319923,0.0799718956,0.0034600967,0,0.25,0.0268934472
180,P169-CASE-020,test,random_budget_control,control,12,0.0704396467,0.0001493849,0.0702902618,0.3805358517,0.0983899368,0.2821459149,0.0834319923,0.0180664002,0.0653655921,0,0.3333333333,0.586291269
180,P169-CASE-020,test,no_new_observation_control,control,0,0.0704396467,0.0704396467,0,0.3805358517,0.3805358517,0,0.0834319923,0.0834319923,0,0,0,0
180,P169-CASE-023,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0770080703,0.1486740814,-0.0716660111,0.4717530423,2.864647281,-2.392894238,0.1035926694,0.6301532359,-0.5265605665,0,0.1666666667,-4.79351796
180,P169-CASE-023,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0770080703,0.2229964119,-0.1459883415,0.4717530423,2.850173108,-2.378420066,0.1035926694,0.6269866594,-0.52339399,0,0.0833333333,-4.772082491
180,P169-CASE-023,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0770080703,0.1920471975,-0.1150391272,0.4717530423,1.501182078,-1.029429035,0.1035926694,0.3301634669,-0.2265707976,0,0,-2.07080021
180,P169-CASE-023,val,uniform_budget_control,control,12,0.0770080703,0.1174887629,-0.0404806926,0.4717530423,0.5309554068,-0.0592023645,0.1035926694,0.1165812034,-0.012988534,0,0.25,-0.1222892247
180,P169-CASE-023,val,random_budget_control,control,12,0.0770080703,0.0086132145,0.0683948559,0.4717530423,0.3687015249,0.1030515175,0.1035926694,0.0803351759,0.0232574935,0,0.3333333333,0.2156068825
180,P169-CASE-023,val,no_new_observation_control,control,0,0.0770080703,0.0770080703,0,0.4717530423,0.4717530423,0,0.1035926694,0.1035926694,0,0,0,0
180,P169-CASE-025,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.1951658839,0.0634232089,0.1317426751,0.8458828184,2.142621427,-1.296738609,0.1859801645,0.4713019168,-0.2853217522,0,0,-2.580481397
180,P169-CASE-025,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.1951658839,0.1382402137,0.0569256702,0.8458828184,1.154941578,-0.3090587599,0.1859801645,0.2539577427,-0.0679775782,0,0.1666666667,-0.6123551846
180,P169-CASE-025,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.1951658839,0.0205970913,0.1745687926,0.8458828184,2.432920844,-1.587038026,0.1859801645,0.5351760996,-0.3491959351,0,0,-3.156835397
180,P169-CASE-025,val,uniform_budget_control,control,12,0.1951658839,0.0345247275,0.1606411565,0.8458828184,0.7949145923,0.0509682262,0.1859801645,0.174701421,0.0112787436,0,0.25,0.118299358
180,P169-CASE-025,val,random_budget_control,control,12,0.1951658839,0.000259134,0.19490675,0.8458828184,0.7893995897,0.0564832287,0.1859801645,0.1734627273,0.0125174372,0,0.1666666667,0.1328713457
180,P169-CASE-025,val,no_new_observation_control,control,0,0.1951658839,0.1951658839,0,0.8458828184,0.8458828184,0,0.1859801645,0.1859801645,0,0,0,0
180,P169-CASE-027,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.1023900879,0.121745281,-0.0193551931,1.058192327,1.663514186,-0.6053218584,0.2326973581,0.3658800791,-0.133182721,0,0.0833333333,-1.212633382
180,P169-CASE-027,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.1023900879,0.029136242,0.0732538458,1.058192327,1.413165492,-0.3549731643,0.2326973581,0.3107835588,-0.0780862006,0,0.1666666667,-0.7025850554
180,P169-CASE-027,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.1023900879,0.1344014192,-0.0320113313,1.058192327,2.123872636,-1.065680308,0.2326973581,0.4671780055,-0.2344806474,0,0,-2.134702566
180,P169-CASE-027,test,uniform_budget_control,control,12,0.1023900879,0.0248115424,0.0775785455,1.058192327,0.7709362697,0.2872560577,0.2326973581,0.1694178549,0.0632795032,0,0.25,0.5826480176
180,P169-CASE-027,test,random_budget_control,control,12,0.1023900879,0.0002094245,0.1021806634,1.058192327,0.9423050175,0.1158873099,0.2326973581,0.2071354308,0.0255619273,0,0.1666666667,0.2422959549
180,P169-CASE-027,test,no_new_observation_control,control,0,0.1023900879,0.1023900879,0,1.058192327,1.058192327,0,0.2326973581,0.2326973581,0,0,0,0
180,P169-CASE-029,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.3051330965,0.1411144394,0.164018657,0.7067708955,0.6225020451,0.0842688504,0.1552451944,0.1367164152,0.0185287792,0,0.3333333333,0.1848924397
180,P169-CASE-029,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.3051330965,0.0956273607,0.2095057358,0.7067708955,0.1440354769,0.5627354186,0.1552451944,0.0308258819,0.1244193125,0,0.3333333333,1.149228322
180,P169-CASE-029,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.3051330965,0.031098492,0.2740346045,0.7067708955,1.46048705,-0.7537161542,0.1552451944,0.3211778057,-0.1659326113,0,0,-1.480551836
180,P169-CASE-029,test,uniform_budget_control,control,12,0.3051330965,0.2508697943,0.0542633021,0.7067708955,0.487036241,0.2197346545,0.1552451944,0.1067956461,0.0484495483,0,0.25,0.4453862041
180,P169-CASE-029,test,random_budget_control,control,12,0.3051330965,0.0161762813,0.2889568152,0.7067708955,0.8385034623,-0.1317325668,0.1552451944,0.1842257068,-0.0289805124,0,0.1666666667,-0.234566487
180,P169-CASE-029,test,no_new_observation_control,control,0,0.3051330965,0.3051330965,0,0.7067708955,0.7067708955,0,0.1552451944,0.1552451944,0,0,0,0
180,P169-CASE-033,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0,0,0,0.3575479172,0.4937780737,-0.1362301565,0.0785799273,0.108572817,-0.0299928897,0,0.3333333333,-0.2725614732
180,P169-CASE-033,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0,0,0,0.3575479172,1.391650436,-1.034102519,0.0785799273,0.3061423941,-0.2275624669,0,0,-2.068477368
180,P169-CASE-033,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0,0,0,0.3575479172,1.117571139,-0.7600232221,0.0785799273,0.2458398713,-0.167259944,0,0,-1.520295695
180,P169-CASE-033,test,uniform_budget_control,control,12,0,0,0,0.3575479172,0.1660767233,0.1914711938,0.0785799273,0.0363629987,0.0422169286,0,0.25,0.3833663237
180,P169-CASE-033,test,random_budget_control,control,12,0,0,0,0.3575479172,0.3483653147,0.0091826025,0.0785799273,0.0765576275,0.0020222997,0,0.1666666667,0.0183748741
180,P169-CASE-033,test,no_new_observation_control,control,0,0,0,0,0.3575479172,0.3575479172,0,0.0785799273,0.0785799273,0,0,0,0
180,P169-CASE-038,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,1.51917e-05,0.0038687386,-0.0038535469,0.0921624599,0.4845869071,-0.3924244472,0.0173126575,0.1064932924,-0.0891806349,0,0.4166666667,-0.798176324
180,P169-CASE-038,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,1.51917e-05,0.04697313,-0.0469579383,0.0921624599,1.201471132,-1.109308672,0.0173126575,0.264221034,-0.2469083765,0,0.0833333333,-2.236315268
180,P169-CASE-038,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,1.51917e-05,0.0160803444,-0.0160651527,0.0921624599,0.7921425569,-0.6999800969,0.0173126575,0.1742248564,-0.1569121989,0,0,-1.41482388
180,P169-CASE-038,val,uniform_budget_control,control,12,1.51917e-05,0,1.51917e-05,0.0921624599,0.0545650996,0.0375973604,0.0173126575,0.0057142255,0.011598432,0,0.25,0.0903190251
180,P169-CASE-038,val,random_budget_control,control,12,1.51917e-05,2.7681e-06,1.24236e-05,0.0921624599,0.1479870661,-0.0558246062,0.0173126575,0.0307981872,-0.0134855297,0,0,-0.117121226
180,P169-CASE-038,val,no_new_observation_control,control,0,1.51917e-05,1.51917e-05,0,0.0921624599,0.0921624599,0,0.0173126575,0.0173126575,0,0,0,0
180,P169-CASE-040,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0,0,0,0.0232747018,0.2965983371,-0.2733236353,0.0012405722,0.0650622466,-0.0638216744,0,0.25,-0.5634221553
180,P169-CASE-040,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0,0,0,0.0232747018,0.4471034151,-0.4238287133,0.0012405722,0.0982372181,-0.0969966459,0,0.0833333333,-0.8647225583
180,P169-CASE-040,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0,0,0,0.0232747018,0.4711605922,-0.4478858905,0.0012405722,0.1035362143,-0.1022956421,0,0,-0.9128660819
180,P169-CASE-040,val,uniform_budget_control,control,12,0,0,0,0.0232747018,0.1991711387,-0.1758964369,0.0012405722,0.0435351199,-0.0422945478,0,0.25,-0.3681443812
180,P169-CASE-040,val,random_budget_control,control,12,0,0,0,0.0232747018,0.2487259561,-0.2254512543,0.0012405722,0.0544937324,-0.0532531602,0,0.1666666667,-0.4675110735
180,P169-CASE-040,val,no_new_observation_control,control,0,0,0,0,0.0232747018,0.0232747018,0,0.0012405722,0.0012405722,0,0,0,0
180,P169-CASE-042,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,6e-09,0,6e-09,0.3231725294,0.528323317,-0.2051507877,0.0709241828,0.1161249142,-0.0452007314,0,0.25,-0.4106086571
180,P169-CASE-042,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,6e-09,0,6e-09,0.3231725294,0.7381354385,-0.4149629091,0.0709241828,0.1623137892,-0.0913896064,0,0.0833333333,-0.8303702104
180,P169-CASE-042,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,6e-09,0,6e-09,0.3231725294,0.6022002747,-0.2790277453,0.0709241828,0.132390885,-0.0614667022,0,0,-0.5584218458
180,P169-CASE-042,test,uniform_budget_control,control,12,6e-09,1e-09,5e-09,0.3231725294,0.2535351423,0.0696373871,0.0709241828,0.0555560571,0.0153681257,0,0.25,0.1394925043
180,P169-CASE-042,test,random_budget_control,control,12,6e-09,0,6e-09,0.3231725294,0.4097157943,-0.0865432649,0.0709241828,0.0900004696,-0.0190762868,0,0.3333333333,-0.1732536589
180,P169-CASE-042,test,no_new_observation_control,control,0,6e-09,6e-09,0,0.3231725294,0.3231725294,0,0.0709241828,0.0709241828,0,0,0,0
180,P169-CASE-044,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0002987627,2.2e-09,0.0002987606,0.2124496615,0.530644673,-0.3181950115,0.0463346899,0.116541943,-0.0702072531,0,0.0833333333,-0.6372890131
180,P169-CASE-044,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0002987627,4.3e-09,0.0002987585,0.2124496615,0.585423096,-0.3729734346,0.0463346899,0.1286119272,-0.0822772373,0,0.0833333333,-0.7469310009
180,P169-CASE-044,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0002987627,1.23e-08,0.0002987504,0.2124496615,0.3474938505,-0.135044189,0.0463346899,0.0761430611,-0.0298083712,0,0,-0.2705069104
180,P169-CASE-044,test,uniform_budget_control,control,12,0.0002987627,7.7997e-06,0.000290963,0.2124496615,0.3407956179,-0.1283459565,0.0463346899,0.0746635666,-0.0283288767,0,0.25,-0.2570844814
180,P169-CASE-044,test,random_budget_control,control,12,0.0002987627,6.211e-07,0.0002981417,0.2124496615,0.2031513074,0.0092983541,0.0463346899,0.0441686204,0.0021660695,0,0.25,0.0191739389
180,P169-CASE-044,test,no_new_observation_control,control,0,0.0002987627,0.0002987627,0,0.2124496615,0.2124496615,0,0.0463346899,0.0463346899,0,0,0,0
180,P169-CASE-047,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,2e-10,0,2e-10,0.316127728,0.7797918232,-0.4636640952,0.0692120531,0.1714182428,-0.1022061897,0,0.0833333333,-0.9282376846
180,P169-CASE-047,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,2e-10,2e-10,-0,0.316127728,0.4749186312,-0.1587909032,0.0692120531,0.1042587121,-0.0350466589,0,0.0833333333,-0.3180938983
180,P169-CASE-047,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,2e-10,0,2e-10,0.316127728,0.4923620683,-0.1762343404,0.0692120531,0.1081041985,-0.0388921453,0,0,-0.3530168191
180,P169-CASE-047,val,uniform_budget_control,control,12,2e-10,0.0003613884,-0.0003613882,0.316127728,0.054070063,0.262057665,0.0692120531,0.0097874883,0.0594245648,0,0.25,0.5321331844
180,P169-CASE-047,val,random_budget_control,control,12,2e-10,8.28e-08,-8.26e-08,0.316127728,0.5029051947,-0.1867774667,0.0692120531,0.1104282124,-0.0412161593,0,0.1666666667,-0.3741236536
180,P169-CASE-047,val,no_new_observation_control,control,0,2e-10,2e-10,0,0.316127728,0.316127728,0,0.0692120531,0.0692120531,0,0,0,0
180,P169-CASE-048,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0008496847,0,0.0008496847,0.1828382875,0.1563484927,0.0264897948,0.03367438,0.033939246,-0.000264866,0,0.25,0.0253708267
180,P169-CASE-048,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0008496847,0,0.0008496847,0.1828382875,0.9525833492,-0.7697450616,0.03367438,0.2094937455,-0.1758193656,0,0,-1.568839028
180,P169-CASE-048,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0008496847,0,0.0008496847,0.1828382875,0.823628779,-0.6407904915,0.03367438,0.1811120562,-0.1474376763,0,0,-1.310876779
180,P169-CASE-048,test,uniform_budget_control,control,12,0.0008496847,0.0003011938,0.0005484909,0.1828382875,0.2392771561,-0.0564388686,0.03367438,0.0479036739,-0.0142292939,0,0.25,-0.1210626283
180,P169-CASE-048,test,random_budget_control,control,12,0.0008496847,0.0109066301,-0.0100569454,0.1828382875,0.1466645566,0.036173731,0.03367438,0.0241643491,0.0095100309,0,0.0833333333,0.0783954496
180,P169-CASE-048,test,no_new_observation_control,control,0,0.0008496847,0.0008496847,0,0.1828382875,0.1828382875,0,0.03367438,0.03367438,0,0,0,0
180,P169-CASE-051,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0002372176,0,0.0002372176,0.2167527054,0.3694022658,-0.1526495604,0.0421047803,0.0810759549,-0.0389711746,0,0.1666666667,-0.3297675412
180,P169-CASE-051,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0002372176,3e-10,0.0002372173,0.2167527054,1.00089381,-0.784141105,0.0421047803,0.2201256485,-0.1780208682,0,0,-1.593303148
180,P169-CASE-051,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0002372176,0,0.0002372176,0.2167527054,0.6965530566,-0.4798003512,0.0421047803,0.153139648,-0.1110348677,0,0,-0.9844805735
180,P169-CASE-051,val,uniform_budget_control,control,12,0.0002372176,5.8819e-06,0.0002313357,0.2167527054,0.2190539047,-0.0023011993,0.0421047803,0.0425837852,-0.0004790048,0,0.25,-0.0044553604
180,P169-CASE-051,val,random_budget_control,control,12,0.0002372176,0.0158138895,-0.0155766718,0.2167527054,0.2253136438,-0.0085609384,0.0421047803,0.0451180309,-0.0030132506,0,0.1666666667,-0.0238151992
180,P169-CASE-051,val,no_new_observation_control,control,0,0.0002372176,0.0002372176,0,0.2167527054,0.2167527054,0,0.0421047803,0.0421047803,0,0,0,0
180,P169-CASE-053,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0013948083,0.0088472389,-0.0074524305,0.0809721002,0.4367808705,-0.3558087703,0.0141900409,0.0958227816,-0.0816327406,0,0.25,-0.7276119253
180,P169-CASE-053,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0013948083,0.0391833653,-0.0377885569,0.0809721002,1.693284876,-1.612312776,0.0141900409,0.3724083696,-0.3582183287,0,0,-3.244356763
180,P169-CASE-053,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0013948083,0.0199673588,-0.0185725505,0.0809721002,0.9900745727,-0.9091024726,0.0141900409,0.2177486513,-0.2035586103,0,0,-1.836226138
180,P169-CASE-053,val,uniform_budget_control,control,12,0.0013948083,3.21e-07,0.0013944873,0.0809721002,0.3855061731,-0.304534073,0.0141900409,0.0841330132,-0.0699429722,0,0.25,-0.6223172253
180,P169-CASE-053,val,random_budget_control,control,12,0.0013948083,2.6403e-06,0.0013921681,0.0809721002,0.0589630829,0.0220090173,0.0141900409,0.0073250815,0.0068649594,0,0.25,0.0533525951
180,P169-CASE-053,val,no_new_observation_control,control,0,0.0013948083,0.0013948083,0,0.0809721002,0.0809721002,0,0.0141900409,0.0141900409,0,0,0,0
180,P169-CASE-055,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.003842707,0.0118835983,-0.0080408913,0.1515214834,0.5067117905,-0.3551903071,0.0315175761,0.1113118266,-0.0797942505,0,0.25,-0.718695535
180,P169-CASE-055,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.003842707,0.063523981,-0.059681274,0.1515214834,1.635072399,-1.483550916,0.0315175761,0.3596297093,-0.3281121332,0,0,-2.98093783
180,P169-CASE-055,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.003842707,0.0210227825,-0.0171800755,0.1515214834,1.149698771,-0.9981772873,0.0315175761,0.2528577913,-0.2213402152,0,0,-2.005987182
180,P169-CASE-055,test,uniform_budget_control,control,12,0.003842707,3.687e-07,0.0038423383,0.1515214834,0.1699841391,-0.0184626557,0.0315175761,0.0358314975,-0.0043139214,0,0.25,-0.0376871557
180,P169-CASE-055,test,random_budget_control,control,12,0.003842707,3.22083e-05,0.0038104987,0.1515214834,0.2514276002,-0.0999061168,0.0315175761,0.0542680019,-0.0227504258,0,0.1666666667,-0.2029360933
180,P169-CASE-055,test,no_new_observation_control,control,0,0.003842707,0.003842707,0,0.1515214834,0.1515214834,0,0.0315175761,0.0315175761,0,0,0,0
180,P169-CASE-057,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0152706713,1e-10,0.0152706712,0.5073504673,0.105393866,0.4019566013,0.1114676774,0.0222341722,0.0892335051,0,0.1666666667,0.8090905099
180,P169-CASE-057,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0152706713,1.142e-07,0.0152705571,0.5073504673,0.9358166567,-0.4284661895,0.1114676774,0.2057745729,-0.0943068956,0,0.0833333333,-0.8556068409
